order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ06637,2018-12-20,19:39:43,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 4), ('Salmon', 3), ('Pasta', 1)]",506.5,-37.8129112,144.933698,0,11.378,23.0171241
ORDC04289,2018-06-14,13:24:30,Lunch,NS,"[('Burger', 10), ('Salad', 10)]",482.0,-37.7991639,144.9677438,0,6.452,11.9542997
ORDA00117,2018-02-23,09:41:24,Breakfast,BK,"[('Cereal', 4), ('Pancake', 1), ('Eggs', 3)]",174.25,-37.8236376,144.9673758,0,8.161,12.6577655
ORDK04433,2018-02-19,09:31:16,Breakfast,BK,"[('Cereal', 6), ('Coffee', 5), ('Pancake', 3)]",236.25,-37.8067528,144.9463506,0,9.024,14.5483066
ORDI00460,2018-05-31,12:54:05,Lunch,NS,"[('Salad', 4), ('Chicken', 3), ('Burger', 5), ('Fries', 1)]",331.8,-37.8019303,144.9572928,0,7.483,12.8980935
ORDX02839,2018-08-30,15:56:37,Lunch,BK,"[('Steak', 4), ('Chicken', 6), ('Burger', 6), ('Salad', 9)]",712.8,-37.7980886,144.9840412,0,6.68,12.728934
ORDI08329,2018-01-29,08:50:42,Breakfast,NS,"[('Cereal', 9), ('Eggs', 9)]",387.0,-37.8240231,144.9330111,0,11.122,8.02248005
ORDK01508,2018-01-02,08:00:00,Breakfast,BK,"[('Pancake', 10), ('Eggs', 8), ('Coffee', 7)]",471.0,-37.8120556,144.9417989,1,9.531,7.152107
ORDA03127,2018-12-16,19:29:34,Dinner,BK,"[('Salmon', 2), ('Shrimp', 10), ('Pasta', 4)]",732.0,-37.8135186,144.9656215,0,7.494,8.502919
ORDI04000,2018-05-04,12:03:22,Lunch,NS,"[('Burger', 9), ('Salad', 2), ('Chicken', 7), ('Steak', 9)]",942.4,-37.8003008,144.9587389,0,7.205,12.6022501
ORDI01981,2018-09-04,16:06:45,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 6)]",588.0,-37.7997727,144.9493612,0,8.215,14.7030488
ORDY05311,2018-07-28,14:55:46,Lunch,TP,"[('Chicken', 8), ('Steak', 3), ('Burger', 7)]",608.0,-37.8237043,144.9825536,0,8.651,13.3156319
ORDJ05051,2018-11-15,18:28:43,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 4), ('Shrimp', 8)]",911.0,-37.8090105,144.9430268,0,9.941,13.7969485
ORDJ10767,2018-11-06,18:18:35,Dinner,TP,"[('Salmon', 3), ('Fish&Chips', 1), ('Pasta', 9), ('Shrimp', 2)]",513.5,-37.8082532,144.9602574,0,8.748,12.9927341
ORDZ07349,2018-01-21,08:40:33,Breakfast,NS,"[('Eggs', 1), ('Pancake', 9)]",240.25,-37.8065794,144.966864,0,7.07,13.6226541
ORDJ01498,2018-02-01,09:00:50,Breakfast,TP,"[('Pancake', 3), ('Eggs', 10)]",292.75,-37.8206466,144.9793256,0,8.773,11.2847764
ORDI05866,2018-07-16,14:25:21,Lunch,NS,"[('Steak', 7), ('Fries', 8), ('Burger', 10), ('Salad', 10), ('Chicken', 3)]",989.0,-37.8010812,145.0146905,0,10.401,15.4478274
ORDY01523,2018-02-12,09:21:07,Breakfast,TP,"[('Coffee', 6), ('Eggs', 8), ('Cereal', 5), ('Pancake', 3)]",398.75,-37.8119836,144.97068,0,8.682,11.0110886
ORDZ04250,2018-11-15,18:28:43,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 5), ('Shrimp', 10), ('Pasta', 5)]",1197.5,-37.8035792,144.9563362,0,7.741,13.9300057
ORDJ03263,2018-12-12,19:29:34,Dinner,TP,"[('Shrimp', 1), ('Salmon', 4)]",218.0,-37.8253886,144.9458735,0,8.98,13.3959489
ORDC10044,2018-05-10,12:13:31,Lunch,NS,"[('Salad', 4), ('Steak', 10), ('Chicken', 6), ('Burger', 5)]",865.8,-37.7985159,144.9642037,0,6.904,11.6136769
ORDX04521,2018-05-18,12:33:48,Lunch,BK,"[('Burger', 6), ('Steak', 8), ('Salad', 9)]",700.8,-37.8045374,144.9431479,0,9.221,14.5913067
ORDC04449,2018-12-27,20:00:00,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 5)]",450.0,-37.8196908,144.9520403,0,9.391,15.1692388
ORDC05308,2018-12-11,19:29:34,Dinner,NS,"[('Salmon', 10), ('Shrimp', 7), ('Fish&Chips', 10)]",1138.0,-37.8012931,144.956809,0,7.466,13.0467011
ORDX09274,2018-12-07,19:19:26,Dinner,BK,"[('Fish&Chips', 7), ('Shrimp', 4)]",461.0,-37.8177787,144.9572975,0,8.465,15.6877323
ORDI10537,2018-06-27,13:44:47,Lunch,NS,"[('Fries', 2), ('Steak', 2), ('Chicken', 2)]",178.0,-37.8023344,144.9706342,0,6.42,11.6943625
ORDC06195,2018-05-13,12:23:39,Lunch,NS,"[('Steak', 4), ('Burger', 10), ('Salad', 3), ('Fries', 3), ('Chicken', 5)]",737.6,-37.7995883,144.9581747,0,7.38,14.8622647
ORDZ04636,2018-04-12,11:12:40,Breakfast,NS,"[('Coffee', 6), ('Eggs', 3)]",111.0,-37.8240744,144.9887577,0,9.576,14.5966743
ORDA10037,2018-07-12,14:25:21,Lunch,BK,"[('Chicken', 9), ('Steak', 3), ('Burger', 9), ('Salad', 7)]",822.4,-37.7998537,144.9762149,0,7.151,12.9130721
ORDA03745,2018-09-30,16:57:27,Dinner,BK,"[('Fish&Chips', 4), ('Shrimp', 3)]",302.0,-37.8243639,144.9916268,0,6.696,16.1624306
ORDZ00723,2018-01-12,08:20:16,Breakfast,NS,"[('Cereal', 1), ('Pancake', 2), ('Eggs', 3), ('Coffee', 1)]",143.0,-37.8063166,144.9593667,1,7.653,6.5870067
ORDA08246,2018-01-05,08:00:00,Breakfast,BK,"[('Pancake', 2), ('Coffee', 6), ('Eggs', 3)]",159.5,-37.8118268,144.9405883,1,9.66,10.9751973
ORDK02830,2018-05-30,12:54:05,Lunch,BK,"[('Burger', 5), ('Chicken', 4), ('Fries', 8), ('Salad', 5)]",465.0,-37.8176215,144.9909744,0,5.585,11.1582835
ORDK02341,2018-11-03,18:08:27,Dinner,BK,"[('Shrimp', 7), ('Salmon', 3), ('Fish&Chips', 4)]",641.0,-37.8111309,144.952352,0,8.511,18.3791177
ORDZ08297,2018-03-21,10:32:06,Breakfast,NS,"[('Pancake', 3), ('Eggs', 10), ('Cereal', 3)]",355.75,-37.8160186,144.9610975,0,8.408,13.2984959
ORDB08498,2018-10-16,17:27:53,Dinner,TP,"[('Pasta', 9), ('Shrimp', 2), ('Salmon', 8), ('Fish&Chips', 1)]",718.5,-37.8224899,144.9932873,0,9.79,13.7013765
ORDA03926,2018-01-27,08:50:42,Breakfast,BK,"[('Cereal', 1), ('Eggs', 6), ('Pancake', 1), ('Coffee', 7)]",229.75,-37.8228248,144.9579492,0,8.552,16.096742
ORDX06917,2018-07-06,14:05:04,Lunch,BK,"[('Chicken', 8), ('Burger', 6), ('Fries', 8)]",538.0,-37.8204822,144.9948056,0,5.512,11.5308019
ORDI03971,2018-05-08,12:13:31,Lunch,NS,"[('Burger', 4), ('Fries', 8), ('Salad', 8), ('Chicken', 7)]",581.6,-37.8186157,144.9653369,0,8.559,14.364469
ORDJ04981,2018-06-25,13:44:47,Lunch,TP,"[('Salad', 2), ('Fries', 7), ('Chicken', 3), ('Steak', 10)]",664.4,-37.8045552,144.9160408,0,12.379,15.7283473
ORDJ05816,2018-12-29,20:00:00,Dinner,TP,"[('Shrimp', 7), ('Salmon', 10)]",788.0,-37.8094988,144.957498,0,8.917,14.2615098
ORDB00241,2018-11-24,18:49:00,Dinner,TP,"[('Shrimp', 10), ('Salmon', 8), ('Pasta', 7)]",1060.5,-37.8048861,144.9586631,0,9.152,14.6850899
ORDX06886,2018-11-22,18:49:00,Dinner,BK,"[('Salmon', 2), ('Shrimp', 4), ('Fish&Chips', 1)]",333.0,-37.8185829,144.9827401,0,6.436,13.0982254
ORDA01277,2018-09-21,16:37:10,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 8)]",255.0,-37.8201245,144.9583277,0,8.296,15.6090455
ORDY04617,2018-04-25,11:43:05,Breakfast,TP,"[('Coffee', 4), ('Eggs', 5), ('Pancake', 9), ('Cereal', 7)]",505.25,-37.8190265,144.9525854,0,8.597,11.2830411
ORDY10773,2018-11-03,18:08:27,Dinner,TP,"[('Salmon', 1), ('Pasta', 1)]",68.5,-37.8062074,144.9785247,0,9.654,15.6859561
ORDC06328,2018-01-30,08:50:42,Breakfast,NS,"[('Pancake', 9), ('Cereal', 8), ('Coffee', 1), ('Eggs', 7)]",547.75,-37.8071832,144.950629,0,8.501,13.1986808
ORDJ03902,2018-02-07,09:10:59,Breakfast,TP,"[('Coffee', 3), ('Eggs', 7), ('Pancake', 2)]",225.0,-37.8135325,144.9609245,0,8.34,10.8916963
ORDA10012,2018-05-18,12:33:48,Lunch,BK,"[('Chicken', 8), ('Burger', 8), ('Fries', 10)]",624.0,-37.8148074,144.9576239,0,8.253,14.444586
ORDC08580,2018-11-26,18:49:00,Dinner,NS,"[('Salmon', 8), ('Pasta', 5), ('Shrimp', 5)]",735.5,-37.8043204,145.0010742,0,9.387,15.6927242
ORDC03848,2018-03-08,10:11:49,Breakfast,NS,"[('Cereal', 8), ('Eggs', 5)]",278.0,-37.8186547,144.9838691,0,8.983,14.3401468
ORDC10455,2018-01-27,08:50:42,Breakfast,NS,"[('Coffee', 4), ('Pancake', 5), ('Cereal', 1)]",172.25,-37.8054874,144.9429733,0,9.131,16.2503135
ORDY01943,2018-03-28,10:52:23,Breakfast,TP,"[('Eggs', 6), ('Pancake', 1), ('Cereal', 1)]",177.25,-37.8006001,144.992611,0,11.283,13.3502914
ORDY04116,2018-07-30,14:55:46,Lunch,TP,"[('Chicken', 6), ('Burger', 7), ('Fries', 4)]",457.0,-37.8096117,144.9723552,0,9.108,12.7726968
ORDJ06103,2018-07-29,14:55:46,Lunch,TP,"[('Salad', 4), ('Chicken', 2), ('Fries', 1)]",144.8,-37.8150746,144.9451143,0,9.554,14.5103598
ORDY00173,2018-04-23,11:43:05,Breakfast,TP,"[('Cereal', 9), ('Pancake', 7), ('Eggs', 6), ('Coffee', 10)]",565.75,-37.8250542,144.9985609,0,10.151,12.9242249
ORDZ00033,2018-01-23,08:40:33,Breakfast,NS,"[('Coffee', 6), ('Eggs', 6), ('Cereal', 6), ('Pancake', 2)]",351.5,-37.8190763,144.9541813,0,9.187,14.7520917
ORDJ05875,2018-05-19,12:33:48,Lunch,TP,"[('Fries', 1), ('Salad', 3), ('Chicken', 6)]",255.6,-37.80372,144.9693494,0,9.583,14.1749715
ORDC07935,2018-10-17,17:38:01,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 1)]",359.0,-37.8029757,144.9515461,0,8.124,14.2043783
ORDK09533,2018-07-13,14:25:21,Lunch,BK,"[('Chicken', 8), ('Salad', 7), ('Steak', 10), ('Fries', 10)]",946.4,-37.8187094,145.0007791,0,4.809,10.6557032
ORDI04732,2018-07-30,14:55:46,Lunch,NS,"[('Burger', 9), ('Chicken', 8), ('Salad', 1), ('Steak', 5), ('Fries', 2)]",801.2,-37.8121475,144.9737734,0,7.631,13.4740477
ORDC04938,2018-11-29,18:59:09,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 10), ('Salmon', 5)]",879.0,-37.8123366,144.9698475,0,7.494,13.6592207
ORDC05485,2018-07-28,14:55:46,Lunch,NS,"[('Burger', 4), ('Chicken', 8), ('Salad', 6), ('Fries', 10)]",603.2,-37.8093125,144.9581717,0,7.884,15.4438563
ORDX04035,2018-07-29,14:55:46,Lunch,BK,"[('Fries', 6), ('Salad', 7), ('Burger', 3)]",285.4,-37.8144776,144.9661276,0,7.514,15.2848574
ORDX05717,2018-06-07,13:14:21,Lunch,BK,"[('Burger', 8), ('Chicken', 1), ('Fries', 10), ('Salad', 8)]",537.6,-37.8184816,144.9442466,0,9.826,15.7643347
ORDX05889,2018-09-17,16:37:10,Dinner,BK,"[('Fish&Chips', 10), ('Shrimp', 3), ('Pasta', 7)]",704.5,-37.8194812,145.0077188,0,4.228,11.3344388
ORDA07642,2018-08-13,15:26:11,Lunch,BK,"[('Salad', 2), ('Steak', 10)]",484.4,-37.8244434,144.9702946,0,8.103,13.7668225
ORDY03614,2018-01-17,08:30:25,Breakfast,TP,"[('Pancake', 6), ('Cereal', 3), ('Coffee', 6), ('Eggs', 6)]",385.5,-37.8061444,144.9277884,1,11.32,7.044597
ORDJ05585,2018-08-21,15:36:20,Lunch,TP,"[('Burger', 5), ('Steak', 4), ('Salad', 10), ('Fries', 4), ('Chicken', 8)]",811.0,-37.8179448,144.9676096,0,7.725,11.0624955
ORDY01648,2018-05-21,12:33:48,Lunch,TP,"[('Burger', 1), ('Fries', 3), ('Salad', 6)]",170.2,-37.8055627,144.9576716,0,9.175,12.2690325
ORDB01845,2018-05-22,12:33:48,Lunch,TP,"[('Steak', 1), ('Salad', 8)]",182.6,-37.8068734,144.9453665,0,10.099,12.9170511
ORDJ02966,2018-07-30,14:55:46,Lunch,TP,"[('Fries', 8), ('Steak', 5)]",321.0,-37.8121475,144.9737734,0,8.79,12.3469713
ORDA10285,2018-07-26,14:45:38,Lunch,BK,"[('Burger', 8), ('Chicken', 6), ('Fries', 4), ('Steak', 3)]",623.0,-37.8037919,144.9602993,0,7.883,14.0265199
ORDZ00550,2018-08-07,15:16:03,Lunch,NS,"[('Burger', 5), ('Salad', 4), ('Steak', 10)]",673.8,-37.8110414,144.9886748,0,8.59,14.4605611
ORDJ00137,2018-12-29,20:00:00,Dinner,TP,"[('Pasta', 7), ('Salmon', 1)]",233.5,-37.7964641,145.0091307,0,13.014,17.955541
ORDY10841,2018-03-04,10:01:41,Breakfast,TP,"[('Coffee', 4), ('Eggs', 1), ('Pancake', 10), ('Cereal', 2)]",336.5,-37.8198062,145.0016147,0,10.851,14.5408723
ORDY02825,2018-03-04,10:01:41,Breakfast,TP,"[('Eggs', 4), ('Pancake', 7), ('Cereal', 6), ('Coffee', 4)]",413.75,-37.8058859,144.950894,0,9.593,13.2145746
ORDK08032,2018-09-22,16:47:19,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 4), ('Salmon', 2), ('Shrimp', 1)]",331.0,-37.8055154,144.9434756,0,9.259,18.3033386
ORDI00295,2018-06-30,13:54:55,Lunch,NS,"[('Chicken', 7), ('Burger', 7)]",441.0,-37.8052912,144.9508113,0,8.355,15.96675
ORDY05244,2018-03-26,10:42:15,Breakfast,TP,"[('Eggs', 9), ('Cereal', 9)]",387.0,-37.8167689,144.9518896,0,10.11,12.5537648
ORDJ11094,2018-03-04,10:01:41,Breakfast,TP,"[('Pancake', 5), ('Cereal', 5)]",226.25,-37.8132093,145.0144442,0,12.443,15.6237325
ORDI09579,2018-04-02,10:52:23,Breakfast,NS,"[('Coffee', 2), ('Eggs', 2)]",59.0,-37.8131901,144.951289,0,8.592,12.7625656
ORDY07516,2018-05-03,12:03:22,Lunch,TP,"[('Chicken', 3), ('Burger', 10), ('Steak', 5), ('Fries', 6), ('Salad', 9)]",857.8,-37.8009025,144.9879895,0,10.839,7.15054435
ORDB02281,2018-10-26,17:48:10,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 1), ('Pasta', 4)]",479.0,-37.8104033,144.9608098,0,8.54,12.9049157
ORDC09073,2018-06-30,13:54:55,Lunch,NS,"[('Steak', 3), ('Salad', 1), ('Burger', 3)]",245.2,-37.8170884,144.9851417,0,8.848,16.3849378
ORDC03156,2018-01-15,08:20:16,Breakfast,NS,"[('Eggs', 8), ('Cereal', 9), ('Pancake', 5), ('Coffee', 5)]",523.75,-37.8068662,144.9387806,1,9.999,7.6557563
ORDC03990,2018-03-22,10:32:06,Breakfast,NS,"[('Pancake', 7), ('Cereal', 9)]",358.75,-37.8145419,145.0139865,0,10.987,15.581061
ORDK02527,2018-05-22,12:33:48,Lunch,BK,"[('Chicken', 8), ('Salad', 4), ('Burger', 3), ('Steak', 10), ('Fries', 4)]",915.8,-37.8072309,144.9452928,0,9.223,14.9255384
ORDB09115,2018-09-09,16:16:54,Dinner,TP,"[('Shrimp', 6), ('Pasta', 7), ('Salmon', 10), ('Fish&Chips', 5)]",1101.5,-37.8105621,144.9424712,0,11.009,16.6148252
ORDI07014,2018-09-22,16:47:19,Dinner,NS,"[('Pasta', 1), ('Salmon', 9)]",396.5,-37.8005779,144.9714374,0,6.216,14.7614078
ORDI01951,2018-01-15,08:20:16,Breakfast,NS,"[('Coffee', 9), ('Cereal', 3), ('Pancake', 4), ('Eggs', 5)]",337.5,-37.815726,144.9218574,1,11.603,8.2775755
ORDA07757,2018-08-31,15:56:37,Lunch,BK,"[('Fries', 7), ('Salad', 3), ('Chicken', 2)]",199.6,-37.8071676,144.9627346,0,7.484,13.2536512
ORDZ07359,2018-02-07,09:10:59,Breakfast,NS,"[('Coffee', 9), ('Cereal', 1)]",88.5,-37.8050968,144.9287544,0,10.498,15.3564737
ORDY03798,2018-03-18,10:32:06,Breakfast,TP,"[('Pancake', 6), ('Cereal', 4), ('Eggs', 4), ('Coffee', 2)]",332.5,-37.8134111,144.9738114,0,8.604,12.3722501
ORDK01665,2018-10-10,17:17:44,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 10)]",310.0,-37.8116985,144.9528899,0,8.49,15.4604969
ORDI04357,2018-02-14,09:21:07,Breakfast,NS,"[('Coffee', 3), ('Eggs', 8), ('Pancake', 4)]",295.5,-37.8251249,144.9919938,0,9.793,14.572711
ORDJ02011,2018-03-24,10:42:15,Breakfast,TP,"[('Cereal', 1), ('Coffee', 1), ('Eggs', 10)]",248.5,-37.816662,144.9273907,0,11.431,14.8306749
ORDX08199,2018-04-30,11:53:14,Breakfast,BK,"[('Eggs', 3), ('Coffee', 2), ('Cereal', 5)]",186.0,-37.7994496,144.9596383,0,8.408,20.32938405
ORDB04475,2018-12-16,19:29:34,Dinner,TP,"[('Pasta', 5), ('Salmon', 1), ('Fish&Chips', 3)]",283.5,-37.8145113,144.9383584,0,10.291,15.7621338
ORDK05969,2018-12-18,19:39:43,Dinner,BK,"[('Pasta', 7), ('Salmon', 8)]",520.5,-37.8186918,144.9815676,0,6.504,13.2707924
ORDK06882,2018-03-24,10:42:15,Breakfast,BK,"[('Cereal', 10), ('Pancake', 8), ('Coffee', 7), ('Eggs', 8)]",632.5,-37.8200052,145.0164213,0,4.658,11.7751763
ORDY08317,2018-09-13,16:27:02,Dinner,TP,"[('Pasta', 6), ('Salmon', 1), ('Shrimp', 8)]",638.0,-37.80317,144.9571893,0,9.657,13.3830126
ORDJ02167,2018-06-18,13:34:38,Lunch,TP,"[('Chicken', 5), ('Salad', 7), ('Steak', 5), ('Burger', 8)]",753.4,-37.8104326,144.9242474,0,11.765,14.4298757
ORDK08472,2018-08-02,15:05:54,Lunch,BK,"[('Steak', 10), ('Burger', 7), ('Chicken', 7), ('Fries', 10)]",1011.0,-37.799561,144.9636652,0,8.136,14.2828176
ORDB04725,2018-02-12,09:21:07,Breakfast,TP,"[('Coffee', 8), ('Eggs', 10), ('Cereal', 4)]",364.0,-37.8116894,145.0009412,0,11.013,19.2923172
ORDI03955,2018-10-29,17:58:18,Dinner,NS,"[('Salmon', 7), ('Pasta', 1), ('Fish&Chips', 10), ('Shrimp', 9)]",1150.5,-37.8151528,145.0060579,0,10.431,16.121258
ORDC06405,2018-12-30,20:00:00,Dinner,NS,"[('Pasta', 9), ('Salmon', 2), ('Fish&Chips', 2), ('Shrimp', 5)]",669.5,-37.8046136,144.9231272,0,10.958,18.9264298
ORDC02527,2018-01-25,08:40:33,Breakfast,NS,"[('Coffee', 10), ('Cereal', 3), ('Pancake', 9)]",356.25,-37.8246794,144.9923015,0,9.848,14.7152973
ORDZ04194,2018-07-29,14:55:46,Lunch,NS,"[('Burger', 3), ('Chicken', 2), ('Fries', 1)]",169.0,-37.8114892,144.9647681,0,7.601,15.5046482
ORDY02078,2018-03-01,09:51:32,Breakfast,TP,"[('Coffee', 1), ('Eggs', 3), ('Cereal', 6)]",199.5,-37.8201205,144.9400868,0,9.687,12.2069539
ORDI00342,2018-11-17,18:38:52,Dinner,NS,"[('Salmon', 5), ('Pasta', 9)]",452.5,-37.7989278,144.9692712,0,6.355,14.3951728
ORDX06258,2018-03-06,10:01:41,Breakfast,BK,"[('Coffee', 9), ('Eggs', 6), ('Pancake', 7)]",369.25,-37.8128773,144.9526704,0,8.443,13.0345818
ORDC03100,2018-06-25,13:44:47,Lunch,NS,"[('Chicken', 8), ('Fries', 6), ('Steak', 3), ('Salad', 3)]",514.6,-37.8241555,144.9839057,0,9.481,14.6890884
ORDX03486,2018-10-07,17:17:44,Dinner,BK,"[('Salmon', 1), ('Shrimp', 10)]",581.0,-37.8199029,144.9613309,0,8.067,17.3521987
ORDI09233,2018-05-25,12:43:56,Lunch,NS,"[('Salad', 10), ('Chicken', 2), ('Burger', 8), ('Steak', 3)]",619.0,-37.8250986,144.9569029,0,9.72,15.0250248
ORDY08479,2018-08-02,15:05:54,Lunch,TP,"[('Burger', 10), ('Fries', 7), ('Salad', 1), ('Chicken', 3), ('Steak', 6)]",777.2,-37.7997046,144.9550666,0,9.828,13.0321986
ORDI04753,2018-10-02,17:07:36,Dinner,NS,"[('Shrimp', 10), ('Salmon', 10)]",950.0,-37.8006424,144.9776168,0,6.842,12.9861618
ORDC02888,2018-11-26,18:59:09,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 2)]",207.5,-37.8009594,144.9566969,0,7.443,12.9509545
ORDJ05907,2018-12-12,19:29:34,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 2)]",262.5,-37.8144668,144.9639338,0,8.006,12.2047177
ORDC03080,2018-04-10,11:12:40,Breakfast,NS,"[('Eggs', 1), ('Cereal', 3), ('Pancake', 10), ('Coffee', 8)]",387.5,-37.8079469,144.9735065,0,7.111,11.7682891
ORDB05391,2018-07-20,14:35:29,Lunch,TP,"[('Burger', 7), ('Chicken', 2), ('Salad', 1), ('Fries', 2), ('Steak', 4)]",502.2,-37.8122934,144.9540216,0,8.861,12.4348635
ORDJ08865,2018-08-25,15:46:28,Lunch,TP,"[('Salad', 4), ('Burger', 4), ('Chicken', 9), ('Steak', 5)]",705.8,-37.8053164,144.937245,0,10.718,23.2050522
ORDB06954,2018-05-16,12:23:39,Lunch,TP,"[('Chicken', 3), ('Steak', 2), ('Fries', 6), ('Burger', 4), ('Salad', 3)]",433.6,-37.8082411,144.9232598,0,11.685,7.2458153
ORDY04868,2018-10-24,17:48:10,Dinner,TP,"[('Salmon', 5), ('Shrimp', 2)]",313.0,-37.8104114,144.9615968,0,8.626,12.6303212
ORDI11083,2018-08-29,15:56:37,Lunch,NS,"[('Salad', 6), ('Burger', 4), ('Steak', 6)]",497.2,-37.8130502,144.9513876,0,8.584,14.7154497
ORDY05400,2018-02-27,09:51:32,Breakfast,TP,"[('Pancake', 8), ('Coffee', 5)]",231.5,-37.8102168,144.9779758,0,9.2,11.9252327
ORDK05919,2018-05-05,12:03:22,Lunch,BK,"[('Burger', 6), ('Fries', 6), ('Steak', 10)]",708.0,-37.8188215,144.9609483,0,8.06,17.0302541
ORDB08228,2018-03-11,10:11:49,Breakfast,TP,"[('Eggs', 8), ('Cereal', 8), ('Coffee', 5)]",381.5,-37.8103335,144.980929,0,9.361,13.6088733
ORDB05922,2018-06-15,13:24:30,Lunch,TP,"[('Chicken', 5), ('Fries', 4), ('Burger', 3), ('Steak', 7)]",616.0,-37.8125569,144.9428713,0,9.85,13.3969514
ORDX02225,2018-01-24,08:40:33,Breakfast,BK,"[('Coffee', 1), ('Cereal', 9)]",196.5,-37.8273797,145.0136202,0,5.305,4.93177215
ORDY07769,2018-01-29,08:50:42,Breakfast,TP,"[('Coffee', 4), ('Cereal', 3)]",93.0,-37.8174067,144.9596995,0,7.995,10.6957029
ORDB03425,2018-04-24,11:43:05,Breakfast,TP,"[('Cereal', 6), ('Coffee', 5), ('Pancake', 6)]",309.0,-37.818826,144.9531568,0,8.533,11.3021027
ORDZ00251,2018-05-07,12:03:22,Lunch,NS,"[('Chicken', 8), ('Fries', 3), ('Burger', 6), ('Steak', 5)]",703.0,-37.8134098,144.9621127,0,8.021,13.6580228
ORDB08206,2018-10-21,17:38:01,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 9), ('Shrimp', 6)]",749.0,-37.8202322,144.9687329,0,7.623,14.2266656
ORDZ00214,2018-12-12,19:29:34,Dinner,NS,"[('Shrimp', 2), ('Salmon', 9)]",477.0,-37.8249668,144.9577837,0,9.639,15.804353
ORDK08009,2018-04-14,11:22:49,Breakfast,BK,"[('Eggs', 4), ('Coffee', 7)]",140.5,-37.817935,144.9939182,0,5.322,12.5891696
ORDA00147,2018-05-05,12:03:22,Lunch,BK,"[('Chicken', 5), ('Burger', 8), ('Steak', 9), ('Fries', 8), ('Salad', 10)]",1081.0,-37.8004243,144.9598831,0,8.275,8.41281565
ORDK06022,2018-12-29,20:00:00,Dinner,BK,"[('Salmon', 4), ('Pasta', 5), ('Fish&Chips', 4), ('Shrimp', 4)]",657.5,-37.8212569,144.9613229,0,8.206,17.3466351
ORDI04764,2018-07-02,13:54:55,Lunch,NS,"[('Salad', 2), ('Steak', 5), ('Fries', 1)]",271.4,-37.8121675,144.9553308,0,8.217,6.624018
ORDK07510,2018-01-26,08:40:33,Breakfast,BK,"[('Coffee', 8), ('Eggs', 8), ('Pancake', 10)]",478.5,-37.8071908,144.9578618,0,7.991,12.9569031
ORDA09245,2018-02-03,09:00:50,Breakfast,BK,"[('Eggs', 1), ('Pancake', 10), ('Coffee', 3), ('Cereal', 5)]",392.0,-37.8091095,144.9557326,0,8.163,15.9431397
ORDX01767,2018-12-19,19:39:43,Dinner,BK,"[('Pasta', 8), ('Shrimp', 7), ('Salmon', 3), ('Fish&Chips', 9)]",1036.0,-37.8167618,144.9318636,0,10.727,18.3025911
ORDI05212,2018-06-02,13:04:13,Lunch,NS,"[('Salad', 7), ('Fries', 10)]",240.4,-37.8116295,145.0118642,0,10.484,8.85155255
ORDK01460,2018-12-07,19:19:26,Dinner,BK,"[('Salmon', 3), ('Shrimp', 10)]",663.0,-37.810443,145.0108838,0,3.827,10.226522
ORDC07657,2018-02-23,09:41:24,Breakfast,NS,"[('Eggs', 3), ('Pancake', 1), ('Coffee', 3)]",112.75,-37.8066191,144.9324223,0,10.183,15.2087654
ORDA07038,2018-06-03,13:04:13,Lunch,BK,"[('Salad', 10), ('Burger', 7), ('Steak', 2)]",479.0,-37.7998614,144.9932054,0,5.778,14.0773747
ORDX09103,2018-12-18,19:39:43,Dinner,BK,"[('Pasta', 8), ('Salmon', 1), ('Shrimp', 8), ('Fish&Chips', 7)]",938.0,-37.8019436,144.95971,0,8.133,15.0603736
ORDC08660,2018-01-31,08:50:42,Breakfast,NS,"[('Coffee', 5), ('Cereal', 3), ('Eggs', 1), ('Pancake', 4)]",219.5,-37.8003449,144.9831805,0,7.346,11.9551902
ORDB07462,2018-04-15,11:22:49,Breakfast,TP,"[('Eggs', 4), ('Pancake', 5), ('Cereal', 7), ('Coffee', 2)]",371.25,-37.8143354,145.0116614,0,12.345,15.7058119
ORDB04221,2018-06-11,13:14:21,Lunch,TP,"[('Steak', 6), ('Salad', 9)]",424.8,-37.8240667,144.9436291,0,9.169,6.42528855
ORDY02467,2018-07-16,14:25:21,Lunch,TP,"[('Fries', 10), ('Salad', 1)]",137.2,-37.8142605,144.943144,0,9.822,13.1874517
