order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC03992,2018-02-16,09:31:16,Breakfast,NS,"[('Pancake', 3), ('Eggs', 10), ('Cereal', 7)]",439.75,-37.7998801,144.9460028,0,8.457,14.0425264
ORDA11081,2018-12-22,19:49:51,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 8), ('Pasta', 5), ('Shrimp', 1)]",834.5,-37.8118378,144.9733504,0,6.85,16.0985113
ORDJ04195,2018-07-11,14:15:12,Lunch,TP,"[('Burger', 5), ('Salad', 3), ('Fries', 4), ('Steak', 9)]",659.6,-37.8213108,144.9688757,0,7.726,11.3076161
ORDZ00283,2018-09-15,16:27:02,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 2), ('Pasta', 1)]",425.5,-37.8148583,144.9360023,0,10.031,17.8564417
ORDZ01812,2018-09-02,16:06:45,Dinner,NS,"[('Fish&Chips', 3), ('Shrimp', 4), ('Salmon', 4), ('Pasta', 2)]",540.0,-37.8148419,144.9607171,0,8.275,15.7919864
ORDK01953,2018-06-24,13:44:47,Lunch,BK,"[('Fries', 10), ('Steak', 3), ('Chicken', 1), ('Burger', 3)]",380.0,-37.8071519,144.9880175,0,5.473,13.6419835
ORDY06357,2018-09-19,16:37:10,Dinner,TP,"[('Salmon', 3), ('Pasta', 7)]",315.5,-37.8256534,144.9298935,0,16.645,19.1346756
ORDJ09332,2018-01-11,08:20:16,Breakfast,TP,"[('Eggs', 3), ('Cereal', 10)]",276.0,-37.7993218,144.9838369,1,10.838,6.7029368
ORDY08948,2018-10-09,17:17:44,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 4), ('Pasta', 1)]",593.5,-37.8158525,144.9880066,0,9.683,14.1312084
ORDI05718,2018-10-22,17:48:10,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 6), ('Shrimp', 1)]",615.0,-37.8209345,144.9613277,0,9.033,15.1261836
ORDZ00250,2018-01-30,08:50:42,Breakfast,NS,"[('Cereal', 3), ('Coffee', 7), ('Eggs', 8)]",291.5,-37.8231414,144.9778518,0,8.871,13.7371189
ORDB03570,2018-03-01,09:51:32,Breakfast,TP,"[('Eggs', 4), ('Pancake', 7), ('Cereal', 8)]",425.75,-37.8190415,144.9896199,0,9.602,12.5542454
ORDC10107,2018-05-13,12:23:39,Lunch,NS,"[('Salad', 2), ('Chicken', 1)]",66.4,-37.8100586,144.935956,0,10.019,17.3560559
ORDY09251,2018-08-04,15:05:54,Lunch,,"[('Steak', 9), ('Salad', 7), ('Chicken', 10)]",845.4,-37.8035236,144.9498862,0,9.924,14.4365618
ORDA03016,2018-01-10,08:10:08,Breakfast,BK,"[('Cereal', 9), ('Coffee', 1)]",196.5,-37.8003125,144.9519537,1,8.687,7.1883239
ORDB06215,2018-07-11,14:15:12,Lunch,TP,"[('Salad', 6), ('Steak', 4), ('Chicken', 9)]",571.2,-37.8179454,144.9934471,0,10.0,13.2574467
ORDB09554,2018-04-22,11:32:57,Breakfast,TP,"[('Eggs', 8), ('Pancake', 2)]",224.5,-37.8223062,144.9967359,0,10.148,14.7453094
ORDJ05174,2018-06-24,13:44:47,Lunch,TP,"[('Burger', 3), ('Chicken', 6), ('Salad', 3), ('Steak', 10), ('Fries', 3)]",822.6,-37.8107635,144.9455767,0,9.776,15.052001
ORDX04297,2018-12-09,19:19:26,Dinner,BK,"[('Pasta', 9), ('Shrimp', 1), ('Fish&Chips', 3), ('Salmon', 6)]",652.5,-37.8196616,144.9907291,0,5.75,15.1892651
ORDK05576,2018-03-03,10:01:41,Breakfast,,"[('Pancake', 10), ('Coffee', 2), ('Cereal', 4), ('Eggs', 4)]",429.5,-37.8241503,144.990489,0,,13.1440066
ORDB05282,2018-03-12,10:11:49,Breakfast,TP,"[('Pancake', 8), ('Cereal', 9), ('Coffee', 9)]",450.5,-37.8119402,145.0000822,0,10.934,13.5536067
ORDJ09823,2018-04-12,11:22:49,Breakfast,TP,"[('Coffee', 1), ('Pancake', 9), ('Eggs', 9), ('Cereal', 1)]",444.75,-37.8100372,144.9643602,0,8.62,10.6039488
ORDI08199,2018-01-10,08:10:08,Breakfast,NS,"[('Pancake', 1), ('Eggs', 3)]",90.25,-37.8064858,144.9440298,1,9.075,7.1295927
ORDZ04241,2018-01-15,08:20:16,Breakfast,NS,"[('Pancake', 3), ('Coffee', 1)]",80.25,-37.8134235,144.9381332,1,9.804,7.5680085
ORDX06271,2018-06-02,12:54:05,Lunch,BK,"[('Burger', 2), ('Chicken', 1), ('Steak', 6)]",364.0,-37.8000554,144.9284168,0,11.076,18.9624287
ORDK03497,2018-03-14,10:21:58,Breakfast,BK,"[('Coffee', 4), ('Eggs', 9)]",228.0,-37.8147239,144.9584132,0,8.147,13.43887
ORDA09113,2018-07-22,14:35:29,Lunch,BK,"[('Fries', 4), ('Burger', 8)]",296.0,-37.8141606,144.9536713,0,8.5,16.5713832
ORDC02125,2018-10-30,17:58:18,Dinner,NS,"[('Fish&Chips', 10), ('Salmon', 1), ('Pasta', 2)]",446.0,-37.7966796,144.9353698,0,7.026,12.8863636
ORDJ08405,2018-09-08,16:16:54,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 4)]",387.5,-37.8189857,144.9738619,0,8.188,13.4694822
ORDJ07611,2018-05-14,12:23:39,Lunch,TP,"[('Burger', 6), ('Fries', 9), ('Salad', 8), ('Chicken', 1)]",463.6,-37.8023697,144.9810229,0,10.373,13.349725
ORDB02348,2018-10-11,17:17:44,Dinner,,"[('Fish&Chips', 4), ('Shrimp', 3)]",302.0,-37.8121064,144.9533768,0,8.96,13.0939977
ORDC04730,2018-02-11,09:21:07,Breakfast,NS,"[('Cereal', 8), ('Eggs', 4)]",256.0,-37.8120609,144.9704131,0,7.423,14.4674083
ORDX08671,2018-02-13,09:21:07,Breakfast,,"[('Eggs', 6), ('Cereal', 3)]",195.0,-37.8088691,144.9618579,0,7.844,12.6589221
ORDZ07423,2018-03-14,10:21:58,Breakfast,NS,"[('Pancake', 10), ('Eggs', 3)]",308.5,-37.8021013,144.9696254,0,6.28,11.1862107
ORDK05045,2018-03-28,10:52:23,Breakfast,BK,"[('Eggs', 10), ('Coffee', 9)]",287.5,-37.8053892,144.9255009,0,11.16,16.1326833
ORDX05143,2018-09-21,16:37:10,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 10)]",674.0,-37.8202287,144.9575767,0,8.354,15.2811925
ORDX01647,2018-03-10,10:11:49,Breakfast,BK,"[('Eggs', 1), ('Pancake', 7)]",191.75,-37.8230387,144.9759409,0,7.386,14.9387944
ORDK07025,2018-07-25,14:45:38,Lunch,BK,"[('Fries', 5), ('Chicken', 9), ('Salad', 8), ('Burger', 9)]",764.6,-37.8117362,144.9563269,0,8.092,14.0866002
ORDC08067,2018-08-08,15:16:03,Lunch,NS,"[('Burger', 9), ('Fries', 4), ('Salad', 2), ('Steak', 5)]",586.4,-37.8129752,144.9856429,0,8.555,14.1661698
ORDB01460,2018-09-29,16:57:27,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 5), ('Salmon', 10)]",805.0,-37.8021045,144.9498601,0,10.052,15.3983753
ORDK07268,2018-10-02,17:07:36,Dinner,BK,"[('Salmon', 5), ('Pasta', 2), ('Fish&Chips', 6)]",470.0,-37.8244413,144.9526875,0,9.12,15.4180384
ORDZ01037,2018-09-17,16:37:10,Dinner,NS,"[('Pasta', 4), ('Salmon', 6), ('Fish&Chips', 10)]",706.0,-37.8194718,145.008115,0,10.846,17.0652466
ORDK07209,2018-05-21,12:33:48,Lunch,BK,"[('Burger', 5), ('Fries', 7), ('Salad', 7), ('Steak', 3), ('Chicken', 4)]",622.4,-37.8057746,144.9577387,0,7.924,13.7913475
ORDY01870,2018-11-07,18:18:35,Dinner,TP,"[('Salmon', 2), ('Pasta', 5)]",219.5,-37.8132329,144.9626233,0,8.143,12.2236745
ORDI02874,2018-11-24,18:49:00,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 9), ('Shrimp', 2)]",505.0,-37.8256626,144.9979432,0,10.38,18.8445328
ORDC08946,2018-12-17,19:39:43,Dinner,,"[('Shrimp', 7), ('Fish&Chips', 4)]",518.0,-37.807676,144.9552709,0,,14.1595477
ORDY10926,2018-05-09,12:13:31,Lunch,TP,"[('Burger', 5), ('Steak', 4), ('Salad', 6), ('Fries', 10), ('Chicken', 8)]",814.2,-37.8028178,144.992404,0,11.042,13.9428801
ORDJ04559,2018-02-09,09:10:59,Breakfast,TP,"[('Coffee', 6), ('Eggs', 4), ('Cereal', 2)]",175.0,-37.799949,144.9588616,0,9.78,12.4548293
ORDB10768,2018-05-25,12:43:56,Lunch,,"[('Burger', 1), ('Salad', 9), ('Chicken', 3), ('Fries', 3)]",317.8,-37.8033265,144.9944293,0,,13.8663564
ORDB07037,2018-04-07,11:12:40,Breakfast,TP,"[('Pancake', 4), ('Cereal', 10), ('Coffee', 4)]",337.0,-37.8144842,145.0092157,0,11.827,15.654342
ORDZ09873,2018-05-16,12:23:39,Lunch,NS,"[('Chicken', 3), ('Fries', 5), ('Burger', 3), ('Salad', 5)]",335.0,-37.8144028,144.9744978,0,7.795,13.6350481
ORDB05722,2018-05-11,12:13:31,Lunch,TP,"[('Salad', 4), ('Chicken', 4)]",196.8,-37.800604,144.9655153,0,9.774,13.0273962
ORDY00897,2018-07-13,14:25:21,Lunch,TP,"[('Salad', 7), ('Burger', 7), ('Steak', 3), ('Fries', 3)]",508.4,-37.8186939,145.0003434,0,10.618,13.6307003
ORDA01093,2018-01-15,08:20:16,Breakfast,BK,"[('Coffee', 3), ('Pancake', 1)]",46.75,-37.8180264,144.9485387,1,9.159,7.0295577
ORDZ04179,2018-03-18,10:32:06,Breakfast,NS,"[('Eggs', 3), ('Cereal', 7), ('Coffee', 5), ('Pancake', 6)]",396.0,-37.8071026,144.9507483,0,8.487,15.7626095
ORDY07539,2018-08-05,15:05:54,Lunch,TP,"[('Salad', 7), ('Fries', 2)]",144.4,-37.8133565,144.9883098,0,9.782,14.28564
ORDI09837,2018-04-20,11:32:57,Breakfast,NS,"[('Eggs', 9), ('Cereal', 1)]",219.0,-37.8175268,144.9685529,0,8.722,13.3139383
ORDJ08109,2018-03-30,10:52:23,Breakfast,TP,"[('Eggs', 2), ('Pancake', 4)]",141.0,-37.8103416,144.9613951,0,8.488,11.4488443
ORDY07467,2018-05-09,12:13:31,Lunch,TP,"[('Fries', 10), ('Burger', 4), ('Steak', 1), ('Chicken', 3)]",385.0,-37.8169311,144.9881284,0,9.56,12.9729245
ORDX00608,2018-06-24,13:44:47,Lunch,BK,"[('Salad', 6), ('Chicken', 8), ('Fries', 5), ('Burger', 3), ('Steak', 5)]",737.2,-37.8115403,144.9563485,0,8.103,16.6869608
ORDB01587,2018-09-05,16:06:45,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 2), ('Pasta', 3), ('Shrimp', 7)]",787.5,-37.8149888,144.9274553,0,11.817,16.1503866
ORDK08660,2018-07-27,14:45:38,Lunch,BK,"[('Steak', 8), ('Burger', 2), ('Salad', 10), ('Fries', 1)]",606.0,-37.7998513,144.9812343,0,6.732,12.2970589
ORDB00166,2018-11-28,18:59:09,Dinner,TP,"[('Pasta', 4), ('Shrimp', 4)]",326.0,-37.8210433,144.9653104,0,7.354,11.2587404
ORDJ05628,2018-01-01,08:00:00,Breakfast,TP,"[('Cereal', 2), ('Pancake', 9), ('Eggs', 6), ('Coffee', 10)]",467.25,-37.8245657,144.9627724,1,7.817,5.129461
ORDJ00720,2018-03-06,10:01:41,Breakfast,TP,"[('Pancake', 6), ('Coffee', 7)]",198.0,-37.8161176,144.9826679,0,9.129,11.3042342
ORDA00898,2018-02-19,09:31:16,Breakfast,,"[('Coffee', 10), ('Eggs', 6), ('Cereal', 4), ('Pancake', 8)]",485.0,-37.8062706,144.9463341,0,,14.1629197
ORDY09221,2018-01-15,08:20:16,Breakfast,TP,"[('Eggs', 1), ('Coffee', 1), ('Cereal', 9), ('Pancake', 10)]",461.0,-37.8075831,145.0003194,1,11.357,7.0658687
ORDJ03376,2018-05-23,12:43:56,Lunch,TP,"[('Fries', 1), ('Chicken', 8), ('Burger', 3), ('Salad', 1), ('Steak', 6)]",648.2,-37.8134137,144.9894306,0,9.885,12.9507323
ORDI03302,2018-05-23,12:43:56,Lunch,NS,"[('Fries', 9), ('Burger', 1), ('Steak', 4), ('Chicken', 5), ('Salad', 10)]",651.0,-37.8141396,144.9888458,0,8.939,14.1065232
ORDJ06727,2018-03-04,10:01:41,Breakfast,TP,"[('Pancake', 7), ('Coffee', 6)]",214.75,-37.8057211,144.951488,0,9.649,13.8814735
ORDJ08635,2018-07-14,14:25:21,Lunch,TP,"[('Burger', 2), ('Fries', 5), ('Steak', 7), ('Chicken', 4)]",565.0,-37.8092623,144.9838244,0,9.641,14.8923992
ORDA07178,2018-03-26,10:42:15,Breakfast,BK,"[('Eggs', 6), ('Cereal', 4), ('Coffee', 1)]",223.5,-37.8197141,144.9985171,0,5.068,10.1167522
ORDZ06265,2018-10-19,17:38:01,Dinner,NS,"[('Pasta', 7), ('Shrimp', 7)]",570.5,-37.8187747,144.9654566,0,8.598,14.1538742
ORDY04134,2018-08-11,15:16:03,Lunch,,"[('Fries', 8), ('Chicken', 5), ('Steak', 2)]",346.0,-37.8248456,144.9906276,0,,14.0156233
ORDZ02400,2018-07-04,14:05:04,Lunch,NS,"[('Steak', 2), ('Chicken', 9), ('Burger', 9), ('Fries', 5)]",717.0,-37.8048323,144.9327615,0,10.113,15.5151452
ORDA02494,2018-05-30,12:54:05,Lunch,BK,"[('Steak', 7), ('Salad', 1), ('Fries', 4), ('Burger', 1), ('Chicken', 5)]",571.2,-37.8168452,144.989449,0,5.89,11.118581
ORDZ10955,2018-05-22,12:33:48,Lunch,NS,"[('Chicken', 4), ('Steak', 10), ('Salad', 3), ('Burger', 4)]",753.6,-37.8064821,144.9829726,0,7.652,13.4090879
ORDZ00032,2018-08-26,15:46:28,Lunch,NS,"[('Steak', 3), ('Burger', 5), ('Salad', 4), ('Chicken', 9), ('Fries', 5)]",706.8,-37.8047617,144.9758712,0,7.004,14.289239
ORDI09380,2018-06-09,13:14:21,Lunch,,"[('Chicken', 5), ('Steak', 4), ('Salad', 9)]",494.8,-37.8050219,145.0150167,0,10.426,18.0200041
ORDK03997,2018-11-22,18:49:00,Dinner,BK,"[('Salmon', 8), ('Shrimp', 5), ('Pasta', 9), ('Fish&Chips', 5)]",1020.5,-37.8113535,144.9731957,0,6.791,13.6314831
ORDC03389,2018-02-28,09:51:32,Breakfast,NS,"[('Pancake', 2), ('Eggs', 10), ('Cereal', 6), ('Coffee', 2)]",409.5,-37.806442,144.9322349,0,10.198,14.8509075
ORDI06542,2018-06-30,13:54:55,Lunch,NS,"[('Chicken', 4), ('Steak', 4), ('Burger', 8)]",556.0,-37.8167591,144.9822729,0,8.623,16.1824607
ORDZ05254,2018-04-24,11:43:05,Breakfast,NS,"[('Coffee', 10), ('Eggs', 3), ('Pancake', 1)]",165.25,-37.8022658,144.9620746,0,7.031,11.8473494
ORDY02105,2018-10-30,17:58:18,Dinner,TP,"[('Shrimp', 8), ('Pasta', 10)]",707.0,-37.8012266,144.9624156,0,9.621,13.4622734
ORDA07955,2018-01-26,08:50:42,Breakfast,,"[('Eggs', 8), ('Pancake', 3)]",248.75,-37.8101691,144.9365608,0,10.062,14.7200292
ORDZ03415,2018-06-10,13:14:21,Lunch,,"[('Salad', 6), ('Steak', 7)]",418.2,-37.8007,144.9926214,0,8.248,15.7916484
ORDK10600,2018-11-02,18:08:27,Dinner,,"[('Fish&Chips', 7), ('Pasta', 5), ('Salmon', 5), ('Shrimp', 4)]",803.5,-37.807436,144.9746308,0,6.463,13.2692919
ORDY09458,2018-01-10,08:10:08,Breakfast,TP,"[('Cereal', 4), ('Coffee', 5), ('Eggs', 1)]",143.5,-37.8048668,144.9353795,1,10.832,6.4402733
ORDJ01974,2018-10-03,17:07:36,Dinner,,"[('Pasta', 4), ('Shrimp', 1), ('Salmon', 1), ('Fish&Chips', 4)]",345.0,-37.8085582,144.9566343,0,9.071,12.9900179
ORDB04275,2018-10-22,17:48:10,Dinner,,"[('Salmon', 4), ('Fish&Chips', 10), ('Pasta', 6), ('Shrimp', 9)]",1165.0,-37.8197798,144.98252,0,9.062,13.7255274
ORDC05902,2018-08-01,14:55:46,Lunch,NS,"[('Salad', 5), ('Steak', 4), ('Fries', 3)]",302.0,-37.8074952,144.9479826,0,8.728,13.8521986
ORDC04982,2018-11-19,18:38:52,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 6)]",526.0,-37.8118512,145.0089974,0,10.293,16.6509386
ORDX03430,2018-09-30,16:57:27,Dinner,,"[('Shrimp', 7), ('Pasta', 7), ('Salmon', 5), ('Fish&Chips', 1)]",810.5,-37.8126669,144.9640858,0,7.617,17.1211908
ORDY06204,2018-10-03,17:07:36,Dinner,,"[('Pasta', 8), ('Fish&Chips', 9), ('Salmon', 6), ('Shrimp', 7)]",1159.0,-37.8120246,144.9518268,0,9.125,12.9576386
ORDX04064,2018-08-12,15:26:11,Lunch,BK,"[('Fries', 6), ('Burger', 10), ('Salad', 8)]",519.6,-37.8071628,144.9918675,0,5.165,13.3734305
ORDC11025,2018-02-14,09:21:07,Breakfast,,"[('Pancake', 8), ('Eggs', 10), ('Cereal', 3)]",477.0,-37.8251086,144.9918508,0,9.782,14.6354862
ORDJ04369,2018-10-11,17:17:44,Dinner,,"[('Fish&Chips', 1), ('Shrimp', 9), ('Salmon', 8)]",849.0,-37.8120372,144.953404,0,8.948,12.2987851
ORDB00717,2018-12-30,20:00:00,Dinner,,"[('Shrimp', 2), ('Salmon', 8)]",436.0,-37.8162664,144.938526,0,,15.8455051
ORDZ10780,2018-01-19,08:30:25,Breakfast,NS,"[('Cereal', 10), ('Coffee', 6), ('Eggs', 4)]",343.0,-37.8061449,144.9571708,0,8.253,13.1236648
ORDJ02129,2018-12-01,19:09:17,Dinner,,"[('Pasta', 8), ('Shrimp', 2)]",328.0,-37.8073529,144.9364781,0,,16.2582289
ORDX03289,2018-07-15,14:25:21,Lunch,BK,"[('Fries', 9), ('Burger', 2), ('Steak', 6)]",440.0,-37.8001459,144.9625522,0,8.124,16.9871534
ORDK10263,2018-11-21,18:38:52,Dinner,BK,"[('Shrimp', 8), ('Fish&Chips', 2), ('Pasta', 4)]",612.0,-37.8081332,144.9761741,0,6.273,12.7704058
ORDY06437,2018-07-05,14:05:04,Lunch,TP,"[('Fries', 1), ('Burger', 1), ('Steak', 1), ('Salad', 10), ('Chicken', 2)]",324.0,-37.8054165,144.9365283,0,10.745,14.1013883
ORDZ09374,2018-03-15,10:21:58,Breakfast,NS,"[('Pancake', 8), ('Coffee', 5), ('Cereal', 2)]",273.5,-37.8210224,144.9830283,0,9.211,13.9477573
ORDJ06101,2018-07-28,14:55:46,Lunch,TP,"[('Chicken', 5), ('Salad', 8), ('Steak', 6), ('Burger', 7), ('Fries', 1)]",796.6,-37.824258,144.9850357,0,8.889,13.8240325
ORDA05123,2018-07-17,14:25:21,Lunch,,"[('Salad', 9), ('Burger', 6), ('Chicken', 2)]",404.8,-37.8188687,144.9442427,0,9.664,15.3316306
ORDA04241,2018-09-17,16:37:10,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 8), ('Pasta', 6)]",607.0,-37.8244795,144.9434911,0,9.907,16.6949764
ORDJ05369,2018-06-28,13:54:55,Lunch,,"[('Fries', 8), ('Burger', 2), ('Salad', 8), ('Chicken', 7), ('Steak', 4)]",699.6,-37.8214234,144.9691385,0,,11.248131
ORDK07223,2018-10-19,17:38:01,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 10), ('Shrimp', 3)]",799.0,-37.8007294,145.0037888,0,5.446,12.3662954
ORDX06678,2018-01-08,08:10:08,Breakfast,BK,"[('Coffee', 2), ('Pancake', 8), ('Eggs', 2)]",253.0,-37.8164305,144.9382911,1,9.958,7.5579
ORDI03823,2018-03-31,10:52:23,Breakfast,NS,"[('Eggs', 9), ('Cereal', 3), ('Coffee', 10), ('Pancake', 10)]",578.5,-37.8027507,144.9633906,0,6.984,14.358453
ORDJ03971,2018-09-06,16:16:54,Dinner,,"[('Shrimp', 6), ('Fish&Chips', 10)]",674.0,-37.8193968,144.9771635,0,8.646,12.9010352
ORDB09190,2018-12-03,19:09:17,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 5), ('Pasta', 2)]",476.0,-37.814042,145.0145945,0,12.489,15.7896452
ORDX00451,2018-03-09,10:11:49,Breakfast,BK,"[('Eggs', 2), ('Pancake', 1)]",68.25,-37.8065623,144.9468069,0,8.98,13.7310789
ORDI07849,2018-10-25,17:48:10,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 3), ('Salmon', 10), ('Shrimp', 1)]",616.5,-37.8190847,144.963387,0,8.761,14.8430396
ORDA02317,2018-09-02,16:06:45,Dinner,BK,"[('Fish&Chips', 4), ('Salmon', 3)]",263.0,-37.8134587,144.9655656,0,7.497,16.8833016
ORDZ07267,2018-10-24,17:48:10,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 8), ('Pasta', 2), ('Salmon', 7)]",949.0,-37.8052334,144.9714158,0,6.77,13.1668854
ORDY01298,2018-11-27,18:59:09,Dinner,TP,"[('Pasta', 5), ('Salmon', 6), ('Shrimp', 2), ('Fish&Chips', 10)]",841.5,-37.8220421,145.0032393,0,10.831,15.0880504
ORDJ01101,2018-05-11,12:13:31,Lunch,TP,"[('Steak', 4), ('Chicken', 10), ('Fries', 9)]",608.0,-37.800604,144.9655153,0,9.774,12.7189611
ORDZ06967,2018-03-05,10:01:41,Breakfast,,"[('Coffee', 3), ('Pancake', 10), ('Cereal', 4), ('Eggs', 7)]",503.0,-37.8120349,144.9706416,0,,12.7834223
ORDK02933,2018-04-20,11:32:57,Breakfast,,"[('Eggs', 3), ('Cereal', 2), ('Pancake', 10), ('Coffee', 2)]",365.5,-37.8071876,144.9590913,0,,13.2625459
ORDZ05893,2018-03-01,09:51:32,Breakfast,NS,"[('Pancake', 4), ('Coffee', 4), ('Eggs', 5), ('Cereal', 4)]",321.0,-37.8232309,144.9378076,0,10.722,15.8396586
ORDY05073,2018-01-11,08:20:16,Breakfast,,"[('Eggs', 9), ('Pancake', 6)]",343.5,-37.816397,144.9839588,1,9.254,6.6087557
ORDK02501,2018-03-20,10:32:06,Breakfast,,"[('Coffee', 9), ('Cereal', 8), ('Pancake', 7), ('Eggs', 8)]",581.25,-37.8097055,144.9596272,0,7.847,12.4731494
ORDB10723,2018-06-01,12:54:05,Lunch,TP,"[('Fries', 3), ('Chicken', 8)]",292.0,-37.8063608,144.9865328,0,10.18,13.2732126
ORDB01551,2018-06-04,13:04:13,Lunch,TP,"[('Salad', 6), ('Steak', 7), ('Chicken', 4), ('Burger', 9)]",825.2,-37.8211678,144.972609,0,7.981,11.5537393
ORDZ10915,2018-06-22,13:34:38,Lunch,NS,"[('Chicken', 9), ('Burger', 6), ('Fries', 6)]",546.0,-37.8160234,144.9370723,0,10.002,15.4629476
ORDZ00893,2018-06-30,13:54:55,Lunch,NS,"[('Salad', 9), ('Fries', 10), ('Chicken', 3), ('Burger', 7)]",587.8,-37.8125138,144.936229,0,10.064,17.4688336
ORDK01078,2018-10-09,17:17:44,Dinner,,"[('Fish&Chips', 6), ('Salmon', 10), ('Pasta', 1), ('Shrimp', 8)]",1079.5,-37.8123768,144.9464069,0,9.372,16.1872316
ORDK00373,2018-12-24,19:49:51,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 9), ('Salmon', 10), ('Shrimp', 4)]",1161.0,-37.8189642,145.0037432,0,4.54,11.4127702
ORDB05394,2018-05-19,12:33:48,Lunch,TP,"[('Salad', 4), ('Burger', 1), ('Chicken', 8), ('Fries', 7)]",439.8,-37.8040123,144.9692993,0,9.55,14.436317
ORDY06582,2018-08-09,15:16:03,Lunch,TP,"[('Fries', 6), ('Burger', 1), ('Salad', 6), ('Chicken', 8), ('Steak', 4)]",642.2,-37.7992542,144.962665,0,9.872,13.225104
ORDB03225,2018-01-03,08:00:00,Breakfast,TP,"[('Eggs', 1), ('Pancake', 10), ('Coffee', 7)]",317.0,-37.8012094,145.0193141,1,13.741,7.2002126
ORDA00378,2018-06-03,13:04:13,Lunch,BK,"[('Fries', 2), ('Burger', 1), ('Salad', 4), ('Chicken', 6)]",315.8,-37.7992088,144.9688243,0,7.753,16.2486652
ORDC01465,2018-05-22,12:33:48,Lunch,,"[('Chicken', 4), ('Salad', 1), ('Burger', 9), ('Steak', 10)]",874.2,-37.8196323,145.0024895,0,10.439,16.2529981
ORDX03270,2018-12-11,19:29:34,Dinner,,"[('Salmon', 5), ('Pasta', 7)]",397.5,-37.8242732,144.9867417,0,,13.0162071
ORDI06700,2018-11-04,18:08:27,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 4), ('Salmon', 4)]",379.0,-37.8187846,144.9524658,0,9.285,17.354754
ORDJ10561,2018-04-09,11:12:40,Breakfast,TP,"[('Coffee', 6), ('Cereal', 4)]",129.0,-37.8024164,144.9435114,0,10.415,13.1328528
ORDK08915,2018-10-10,17:17:44,Dinner,BK,"[('Shrimp', 3), ('Salmon', 2), ('Fish&Chips', 3)]",349.0,-37.8123896,144.9537134,0,8.528,15.3722137
ORDJ11018,2018-12-19,19:39:43,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 1)]",281.0,-37.8209833,144.9550376,0,8.186,12.3564866
ORDZ10493,2018-04-11,11:12:40,Breakfast,NS,"[('Coffee', 10), ('Cereal', 7), ('Pancake', 7)]",391.75,-37.8038715,144.9917355,0,8.352,13.3376538
ORDA03940,2018-06-04,13:04:13,Lunch,BK,"[('Steak', 5), ('Chicken', 4), ('Burger', 1), ('Fries', 3), ('Salad', 4)]",488.8,-37.8079133,144.9316332,0,10.605,16.216328
ORDJ01018,2018-02-04,09:00:50,Breakfast,TP,"[('Eggs', 4), ('Pancake', 3), ('Cereal', 2), ('Coffee', 8)]",262.75,-37.8059306,144.9552821,0,9.337,13.4890774
ORDJ06534,2018-03-12,10:11:49,Breakfast,TP,"[('Coffee', 1), ('Pancake', 4)]",104.5,-37.8104803,144.9810028,0,9.352,12.5894982
ORDZ08291,2018-12-17,19:39:43,Dinner,,"[('Pasta', 1), ('Shrimp', 7), ('Salmon', 5)]",610.5,-37.8067504,144.9529971,0,8.334,13.9461361
ORDK09638,2018-07-10,14:15:12,Lunch,BK,"[('Salad', 8), ('Burger', 6), ('Steak', 4), ('Fries', 9)]",611.6,-37.8214346,144.9986672,0,5.216,11.3093758
ORDY06766,2018-02-10,09:21:07,Breakfast,TP,"[('Cereal', 7), ('Eggs', 2), ('Coffee', 2)]",206.0,-37.8070871,144.9657544,0,9.06,13.462437
ORDY04301,2018-03-22,10:32:06,Breakfast,,"[('Cereal', 5), ('Pancake', 7)]",274.75,-37.807182,144.9727341,0,9.339,11.6513493
ORDY10664,2018-06-08,13:14:21,Lunch,TP,"[('Salad', 5), ('Burger', 6)]",272.0,-37.8047977,144.9488389,0,9.83,13.1908843
ORDX07901,2018-06-28,13:54:55,Lunch,BK,"[('Burger', 10), ('Chicken', 5), ('Steak', 9), ('Salad', 4), ('Fries', 2)]",967.8,-37.817692,144.9912877,0,5.557,11.3006991
ORDI07392,2018-07-05,14:05:04,Lunch,NS,"[('Steak', 4), ('Fries', 9), ('Salad', 6)]",391.2,-37.8058115,144.9381702,0,9.828,15.6923832
